Eqp_Key,Call_Key,Operating_Time,Networking_Time,First_Move_Eqp_Dt_Year,First_Move_Eqp_Dt_YearMonth,First_Move_Eqp_Dt_YearMonthDay,Last_Move_Eqp_Dt_Year,Last_Move_Eqp_Dt_YearMonth,Last_Move_Eqp_Dt_YearMonthDay,Last_Move_Eqp_Dt_WeekThursday,Eqp_Call_Key,Eqp_ID,Eqp_Type_Custom
5150,158827,39.4,39.4,2023,2023-01,01/13/2023 00:00:00,2023,2023-01,01/15/2023 00:00:00,2023 - Week 03,5150_158827,P5,STS
5150,158828,30.05,30.05,2023,2023-01,01/21/2023 00:00:00,2023,2023-01,01/22/2023 00:00:00,2023 - Week 04,5150_158828,P5,STS
5150,158832,37.51,36.41,2023,2023-01,01/26/2023 00:00:00,2023,2023-01,01/27/2023 00:00:00,2023 - Week 05,5150_158832,P5,STS
5150,158834,3.55,3.55,2023,2023-01,01/10/2023 00:00:00,2023,2023-01,01/10/2023 00:00:00,2023 - Week 02,5150_158834,P5,STS
5150,158842,27.76,27.76,2023,2023-02,02/19/2023 00:00:00,2023,2023-02,02/20/2023 00:00:00,2023 - Week 08,5150_158842,P5,STS
5150,158847,28.75,22.98,2023,2023-02,02/17/2023 00:00:00,2023,2023-02,02/18/2023 00:00:00,2023 - Week 08,5150_158847,P5,STS
5150,158849,7.46,7.46,2023,2023-02,02/27/2023 00:00:00,2023,2023-02,02/28/2023 00:00:00,2023 - Week 09,5150_158849,P5,STS
5150,158850,8.4,8.4,2023,2023-02,02/06/2023 00:00:00,2023,2023-02,02/07/2023 00:00:00,2023 - Week 06,5150_158850,P5,STS
5150,158852,22.16,20.08,2023,2023-02,02/25/2023 00:00:00,2023,2023-02,02/26/2023 00:00:00,2023 - Week 09,5150_158852,P5,STS
5150,158865,17.1,17.1,2023,2023-03,03/02/2023 00:00:00,2023,2023-03,03/03/2023 00:00:00,2023 - Week 10,5150_158865,P5,STS
5150,158866,26.85,26.49,2023,2023-02,02/01/2023 00:00:00,2023,2023-02,02/02/2023 00:00:00,2023 - Week 06,5150_158866,P5,STS
5150,158867,21.08,19.47,2023,2023-02,02/23/2023 00:00:00,2023,2023-02,02/24/2023 00:00:00,2023 - Week 09,5150_158867,P5,STS
5150,158869,12.01,12.01,2023,2023-02,02/06/2023 00:00:00,2023,2023-02,02/06/2023 00:00:00,2023 - Week 06,5150_158869,P5,STS
5150,158873,5.31,5.31,2023,2023-02,02/26/2023 00:00:00,2023,2023-02,02/27/2023 00:00:00,2023 - Week 09,5150_158873,P5,STS
5150,158875,13.4,9.8,2023,2023-02,02/27/2023 00:00:00,2023,2023-02,02/27/2023 00:00:00,2023 - Week 09,5150_158875,P5,STS
5150,158878,9.08,9.08,2023,2023-02,02/22/2023 00:00:00,2023,2023-02,02/22/2023 00:00:00,2023 - Week 08,5150_158878,P5,STS
5150,158883,32.61,31.12,2023,2023-02,02/04/2023 00:00:00,2023,2023-02,02/05/2023 00:00:00,2023 - Week 06,5150_158883,P5,STS
5150,158885,9.86,9.86,2023,2023-03,03/01/2023 00:00:00,2023,2023-03,03/01/2023 00:00:00,2023 - Week 09,5150_158885,P5,STS
5150,158889,28.25,27.8,2023,2023-02,02/20/2023 00:00:00,2023,2023-02,02/21/2023 00:00:00,2023 - Week 08,5150_158889,P5,STS
5150,158890,31.83,29.65,2023,2023-02,02/24/2023 00:00:00,2023,2023-02,02/25/2023 00:00:00,2023 - Week 09,5150_158890,P5,STS
5150,158891,14.1,13.72,2023,2023-03,03/08/2023 00:00:00,2023,2023-03,03/08/2023 00:00:00,2023 - Week 10,5150_158891,P5,STS
5150,158893,10.2,8.17,2023,2023-03,03/29/2023 00:00:00,2023,2023-03,03/30/2023 00:00:00,2023 - Week 14,5150_158893,P5,STS
5150,158894,30.31,29.58,2023,2023-03,03/16/2023 00:00:00,2023,2023-03,03/17/2023 00:00:00,2023 - Week 12,5150_158894,P5,STS
5150,158895,36.33,35.75,2023,2023-03,03/25/2023 00:00:00,2023,2023-03,03/26/2023 00:00:00,2023 - Week 13,5150_158895,P5,STS
5150,158896,8.35,8.35,2023,2023-03,03/22/2023 00:00:00,2023,2023-03,03/22/2023 00:00:00,2023 - Week 12,5150_158896,P5,STS
5150,158897,47.53,46.83,2023,2023-03,03/22/2023 00:00:00,2023,2023-03,03/24/2023 00:00:00,2023 - Week 13,5150_158897,P5,STS
5150,158899,35.45,33.54,2023,2023-03,03/12/2023 00:00:00,2023,2023-03,03/13/2023 00:00:00,2023 - Week 11,5150_158899,P5,STS
5150,158907,15.98,14.49,2023,2023-03,03/15/2023 00:00:00,2023,2023-03,03/16/2023 00:00:00,2023 - Week 12,5150_158907,P5,STS
5150,158909,5.05,5.05,2023,2023-04,04/01/2023 00:00:00,2023,2023-04,04/01/2023 00:00:00,2023 - Week 14,5150_158909,P5,STS
5150,158910,30.53,20.09,2023,2023-03,03/06/2023 00:00:00,2023,2023-03,03/07/2023 00:00:00,2023 - Week 10,5150_158910,P5,STS
5150,158911,28.05,26.72,2023,2023-03,03/28/2023 00:00:00,2023,2023-03,03/29/2023 00:00:00,2023 - Week 13,5150_158911,P5,STS
5150,158912,27.3,27.3,2023,2023-03,03/10/2023 00:00:00,2023,2023-03,03/11/2023 00:00:00,2023 - Week 11,5150_158912,P5,STS
5150,158916,4.23,4.23,2023,2023-03,03/26/2023 00:00:00,2023,2023-03,03/27/2023 00:00:00,2023 - Week 13,5150_158916,P5,STS
5150,158917,7.71,7.71,2023,2023-03,03/06/2023 00:00:00,2023,2023-03,03/06/2023 00:00:00,2023 - Week 10,5150_158917,P5,STS
5150,158926,38.23,27.44,2023,2023-03,03/08/2023 00:00:00,2023,2023-03,03/10/2023 00:00:00,2023 - Week 11,5150_158926,P5,STS
5150,158927,17.15,16.37,2023,2023-03,03/27/2023 00:00:00,2023,2023-03,03/29/2023 00:00:00,2023 - Week 13,5150_158927,P5,STS
5150,158929,31.76,30.66,2023,2023-03,03/18/2023 00:00:00,2023,2023-03,03/19/2023 00:00:00,2023 - Week 12,5150_158929,P5,STS
5150,158930,9.93,9.93,2023,2023-03,03/14/2023 00:00:00,2023,2023-03,03/15/2023 00:00:00,2023 - Week 11,5150_158930,P5,STS
5150,158931,24.3,24.3,2023,2023-03,03/05/2023 00:00:00,2023,2023-03,03/06/2023 00:00:00,2023 - Week 10,5150_158931,P5,STS
5150,158934,30.66,30.41,2023,2023-03,03/20/2023 00:00:00,2023,2023-03,03/22/2023 00:00:00,2023 - Week 12,5150_158934,P5,STS
5150,158935,54.85,48.28,2023,2023-03,03/30/2023 00:00:00,2023,2023-04,04/01/2023 00:00:00,2023 - Week 14,5150_158935,P5,STS
5150,158936,23.98,23.98,2023,2023-03,03/04/2023 00:00:00,2023,2023-03,03/05/2023 00:00:00,2023 - Week 10,5150_158936,P5,STS
5150,158939,15.9,14.87,2023,2023-04,04/13/2023 00:00:00,2023,2023-04,04/14/2023 00:00:00,2023 - Week 16,5150_158939,P5,STS
5150,158942,22.05,20.89,2023,2023-04,04/12/2023 00:00:00,2023,2023-04,04/13/2023 00:00:00,2023 - Week 16,5150_158942,P5,STS
5150,158943,41.56,36.53,2023,2023-04,04/01/2023 00:00:00,2023,2023-04,04/03/2023 00:00:00,2023 - Week 14,5150_158943,P5,STS
5150,158946,4.73,4.73,2023,2023-04,04/24/2023 00:00:00,2023,2023-04,04/25/2023 00:00:00,2023 - Week 17,5150_158946,P5,STS
5150,158948,42.71,41.71,2023,2023-04,04/15/2023 00:00:00,2023,2023-04,04/17/2023 00:00:00,2023 - Week 16,5150_158948,P5,STS
5150,158949,21.93,16.39,2023,2023-04,04/11/2023 00:00:00,2023,2023-04,04/12/2023 00:00:00,2023 - Week 15,5150_158949,P5,STS
5150,158950,75.35,74.18,2023,2023-04,04/26/2023 00:00:00,2023,2023-04,04/30/2023 00:00:00,2023 - Week 18,5150_158950,P5,STS
5150,158951,52.35,48.19,2023,2023-04,04/22/2023 00:00:00,2023,2023-04,04/24/2023 00:00:00,2023 - Week 17,5150_158951,P5,STS
5150,158953,30.18,26.62,2023,2023-04,04/08/2023 00:00:00,2023,2023-04,04/10/2023 00:00:00,2023 - Week 15,5150_158953,P5,STS
5150,158961,20.31,20.31,2023,2023-04,04/10/2023 00:00:00,2023,2023-04,04/11/2023 00:00:00,2023 - Week 15,5150_158961,P5,STS
5150,158962,8.9,8.9,2023,2023-04,04/04/2023 00:00:00,2023,2023-04,04/05/2023 00:00:00,2023 - Week 14,5150_158962,P5,STS
5150,158963,28.96,28.96,2023,2023-04,04/25/2023 00:00:00,2023,2023-04,04/26/2023 00:00:00,2023 - Week 17,5150_158963,P5,STS
5150,158964,42.35,42.35,2023,2023-04,04/19/2023 00:00:00,2023,2023-04,04/21/2023 00:00:00,2023 - Week 17,5150_158964,P5,STS
5150,158965,18.9,18.9,2023,2023-04,04/07/2023 00:00:00,2023,2023-04,04/07/2023 00:00:00,2023 - Week 15,5150_158965,P5,STS
5150,158966,8.06,6.55,2023,2023-04,04/30/2023 00:00:00,2023,2023-04,04/30/2023 00:00:00,2023 - Week 18,5150_158966,P5,STS
5150,158967,4.81,4.81,2023,2023-04,04/04/2023 00:00:00,2023,2023-04,04/04/2023 00:00:00,2023 - Week 14,5150_158967,P5,STS
5150,158970,6.58,6.58,2023,2023-04,04/26/2023 00:00:00,2023,2023-04,04/26/2023 00:00:00,2023 - Week 17,5150_158970,P5,STS
5150,158971,15.43,14.22,2023,2023-04,04/14/2023 00:00:00,2023,2023-04,04/14/2023 00:00:00,2023 - Week 16,5150_158971,P5,STS
5150,158973,4.51,4.51,2023,2023-04,04/07/2023 00:00:00,2023,2023-04,04/08/2023 00:00:00,2023 - Week 15,5150_158973,P5,STS
5150,158974,8.95,8.58,2023,2023-04,04/22/2023 00:00:00,2023,2023-04,04/22/2023 00:00:00,2023 - Week 17,5150_158974,P5,STS
5150,158977,2.51,2.26,2023,2023-04,04/15/2023 00:00:00,2023,2023-04,04/15/2023 00:00:00,2023 - Week 16,5150_158977,P5,STS
5150,158980,57.83,57.83,2023,2023-04,04/30/2023 00:00:00,2023,2023-05,05/02/2023 00:00:00,2023 - Week 18,5150_158980,P5,STS
5150,158981,4.88,4.88,2023,2023-04,04/19/2023 00:00:00,2023,2023-04,04/19/2023 00:00:00,2023 - Week 16,5150_158981,P5,STS
5150,158984,27.11,27.11,2023,2023-04,04/17/2023 00:00:00,2023,2023-04,04/19/2023 00:00:00,2023 - Week 16,5150_158984,P5,STS
5150,158986,39.18,38.33,2023,2023-04,04/05/2023 00:00:00,2023,2023-04,04/06/2023 00:00:00,2023 - Week 15,5150_158986,P5,STS
5150,158988,1.6,1.6,2023,2023-05,05/04/2023 00:00:00,2023,2023-05,05/04/2023 00:00:00,2023 - Week 19,5150_158988,P5,STS
5150,158995,2.66,2.23,2023,2023-05,05/07/2023 00:00:00,2023,2023-05,05/07/2023 00:00:00,2023 - Week 19,5150_158995,P5,STS
5150,158996,13.71,13.71,2023,2023-05,05/10/2023 00:00:00,2023,2023-05,05/11/2023 00:00:00,2023 - Week 20,5150_158996,P5,STS
5150,158998,6.0,6.0,2023,2023-05,05/07/2023 00:00:00,2023,2023-05,05/07/2023 00:00:00,2023 - Week 19,5150_158998,P5,STS
5150,158999,47.49,43.82,2023,2023-05,05/13/2023 00:00:00,2023,2023-05,05/16/2023 00:00:00,2023 - Week 20,5150_158999,P5,STS
5150,159000,40.46,33.91,2023,2023-05,05/31/2023 00:00:00,2023,2023-06,06/02/2023 00:00:00,2023 - Week 23,5150_159000,P5,STS
5150,159001,5.86,5.86,2023,2023-05,05/12/2023 00:00:00,2023,2023-05,05/13/2023 00:00:00,2023 - Week 20,5150_159001,P5,STS
5150,159004,30.46,30.1,2023,2023-05,05/29/2023 00:00:00,2023,2023-05,05/30/2023 00:00:00,2023 - Week 22,5150_159004,P5,STS
5150,159007,44.91,42.81,2023,2023-05,05/25/2023 00:00:00,2023,2023-05,05/27/2023 00:00:00,2023 - Week 22,5150_159007,P5,STS
5150,159009,12.45,11.04,2023,2023-05,05/28/2023 00:00:00,2023,2023-05,05/29/2023 00:00:00,2023 - Week 22,5150_159009,P5,STS
5150,159010,35.55,33.89,2023,2023-05,05/03/2023 00:00:00,2023,2023-05,05/04/2023 00:00:00,2023 - Week 19,5150_159010,P5,STS
5150,159011,35.0,32.66,2023,2023-05,05/22/2023 00:00:00,2023,2023-05,05/23/2023 00:00:00,2023 - Week 21,5150_159011,P5,STS
5150,159021,11.78,9.69,2023,2023-05,05/12/2023 00:00:00,2023,2023-05,05/12/2023 00:00:00,2023 - Week 20,5150_159021,P5,STS
5150,159022,5.78,5.78,2023,2023-05,05/23/2023 00:00:00,2023,2023-05,05/23/2023 00:00:00,2023 - Week 21,5150_159022,P5,STS
5150,159023,18.98,18.98,2023,2023-05,05/11/2023 00:00:00,2023,2023-05,05/12/2023 00:00:00,2023 - Week 20,5150_159023,P5,STS
5150,159024,4.13,3.43,2023,2023-05,05/24/2023 00:00:00,2023,2023-05,05/25/2023 00:00:00,2023 - Week 22,5150_159024,P5,STS
5150,159025,6.0,6.0,2023,2023-05,05/27/2023 00:00:00,2023,2023-05,05/27/2023 00:00:00,2023 - Week 22,5150_159025,P5,STS
5150,159026,3.18,3.18,2023,2023-05,05/18/2023 00:00:00,2023,2023-05,05/18/2023 00:00:00,2023 - Week 21,5150_159026,P5,STS
5150,159027,10.53,8.62,2023,2023-05,05/10/2023 00:00:00,2023,2023-05,05/10/2023 00:00:00,2023 - Week 19,5150_159027,P5,STS
5150,159035,6.03,6.03,2023,2023-05,05/14/2023 00:00:00,2023,2023-05,05/14/2023 00:00:00,2023 - Week 20,5150_159035,P5,STS
5150,159036,32.48,32.2,2023,2023-05,05/27/2023 00:00:00,2023,2023-05,05/28/2023 00:00:00,2023 - Week 22,5150_159036,P5,STS
5150,159038,3.06,3.06,2023,2023-05,05/07/2023 00:00:00,2023,2023-05,05/07/2023 00:00:00,2023 - Week 19,5150_159038,P5,STS
5150,159039,30.28,28.19,2023,2023-05,05/20/2023 00:00:00,2023,2023-05,05/21/2023 00:00:00,2023 - Week 21,5150_159039,P5,STS
5150,159040,20.76,18.15,2023,2023-05,05/13/2023 00:00:00,2023,2023-05,05/13/2023 00:00:00,2023 - Week 20,5150_159040,P5,STS
5150,159041,17.35,17.35,2023,2023-05,05/24/2023 00:00:00,2023,2023-05,05/24/2023 00:00:00,2023 - Week 21,5150_159041,P5,STS
5150,159042,5.63,5.63,2023,2023-06,06/02/2023 00:00:00,2023,2023-06,06/02/2023 00:00:00,2023 - Week 23,5150_159042,P5,STS
5150,159044,41.85,40.34,2023,2023-05,05/18/2023 00:00:00,2023,2023-05,05/20/2023 00:00:00,2023 - Week 21,5150_159044,P5,STS
5150,159047,49.78,48.88,2023,2023-05,05/04/2023 00:00:00,2023,2023-05,05/07/2023 00:00:00,2023 - Week 19,5150_159047,P5,STS
5150,159048,41.18,41.18,2023,2023-06,06/08/2023 00:00:00,2023,2023-06,06/10/2023 00:00:00,2023 - Week 24,5150_159048,P5,STS
5150,159049,52.86,51.13,2023,2023-05,05/16/2023 00:00:00,2023,2023-05,05/18/2023 00:00:00,2023 - Week 21,5150_159049,P5,STS
5150,159053,47.75,47.75,2023,2023-05,05/08/2023 00:00:00,2023,2023-05,05/09/2023 00:00:00,2023 - Week 19,5150_159053,P5,STS
5150,159055,35.81,33.3,2023,2023-06,06/06/2023 00:00:00,2023,2023-06,06/08/2023 00:00:00,2023 - Week 24,5150_159055,P5,STS
5150,159056,26.13,23.03,2023,2023-06,06/28/2023 00:00:00,2023,2023-06,06/29/2023 00:00:00,2023 - Week 27,5150_159056,P5,STS
5150,159057,20.53,20.53,2023,2023-06,06/23/2023 00:00:00,2023,2023-06,06/24/2023 00:00:00,2023 - Week 26,5150_159057,P5,STS
5150,159061,19.95,18.14,2023,2023-06,06/05/2023 00:00:00,2023,2023-06,06/06/2023 00:00:00,2023 - Week 23,5150_159061,P5,STS
5150,159063,37.93,35.9,2023,2023-06,06/25/2023 00:00:00,2023,2023-06,06/27/2023 00:00:00,2023 - Week 26,5150_159063,P5,STS
5150,159066,37.68,36.0,2023,2023-06,06/21/2023 00:00:00,2023,2023-06,06/23/2023 00:00:00,2023 - Week 26,5150_159066,P5,STS
5150,159067,21.33,18.64,2023,2023-06,06/20/2023 00:00:00,2023,2023-06,06/21/2023 00:00:00,2023 - Week 25,5150_159067,P5,STS
5150,159068,25.7,22.32,2023,2023-07,07/07/2023 00:00:00,2023,2023-07,07/08/2023 00:00:00,2023 - Week 28,5150_159068,P5,STS
5150,159069,28.03,22.23,2023,2023-06,06/27/2023 00:00:00,2023,2023-06,06/28/2023 00:00:00,2023 - Week 26,5150_159069,P5,STS
5150,159070,35.43,34.07,2023,2023-06,06/03/2023 00:00:00,2023,2023-06,06/05/2023 00:00:00,2023 - Week 23,5150_159070,P5,STS
5150,159071,27.63,25.24,2023,2023-06,06/17/2023 00:00:00,2023,2023-06,06/18/2023 00:00:00,2023 - Week 25,5150_159071,P5,STS
5150,159080,10.61,10.18,2023,2023-07,07/27/2023 00:00:00,2023,2023-07,07/28/2023 00:00:00,2023 - Week 31,5150_159080,P5,STS
5150,159083,9.96,9.96,2023,2023-06,06/20/2023 00:00:00,2023,2023-06,06/21/2023 00:00:00,2023 - Week 25,5150_159083,P5,STS
5150,159085,17.33,17.33,2023,2023-06,06/15/2023 00:00:00,2023,2023-06,06/16/2023 00:00:00,2023 - Week 25,5150_159085,P5,STS
5150,159086,19.36,16.17,2023,2023-06,06/16/2023 00:00:00,2023,2023-06,06/17/2023 00:00:00,2023 - Week 25,5150_159086,P5,STS
5150,159088,15.11,10.85,2023,2023-06,06/10/2023 00:00:00,2023,2023-06,06/10/2023 00:00:00,2023 - Week 24,5150_159088,P5,STS
5150,159089,14.75,14.02,2023,2023-06,06/02/2023 00:00:00,2023,2023-06,06/03/2023 00:00:00,2023 - Week 23,5150_159089,P5,STS
5150,159092,6.91,6.91,2023,2023-06,06/05/2023 00:00:00,2023,2023-06,06/05/2023 00:00:00,2023 - Week 23,5150_159092,P5,STS
5150,159094,9.66,9.66,2023,2023-06,06/24/2023 00:00:00,2023,2023-06,06/24/2023 00:00:00,2023 - Week 26,5150_159094,P5,STS
5150,159095,8.78,7.0,2023,2023-06,06/24/2023 00:00:00,2023,2023-06,06/25/2023 00:00:00,2023 - Week 26,5150_159095,P5,STS
5150,159099,29.3,26.89,2023,2023-06,06/10/2023 00:00:00,2023,2023-06,06/12/2023 00:00:00,2023 - Week 24,5150_159099,P5,STS
5150,159105,38.26,38.26,2023,2023-06,06/13/2023 00:00:00,2023,2023-06,06/15/2023 00:00:00,2023 - Week 25,5150_159105,P5,STS
5150,159107,30.68,28.75,2023,2023-06,06/18/2023 00:00:00,2023,2023-06,06/20/2023 00:00:00,2023 - Week 25,5150_159107,P5,STS
5150,159109,32.2,32.2,2023,2023-07,07/11/2023 00:00:00,2023,2023-07,07/12/2023 00:00:00,2023 - Week 28,5150_159109,P5,STS
5150,159110,11.68,10.43,2023,2023-07,07/28/2023 00:00:00,2023,2023-07,07/28/2023 00:00:00,2023 - Week 31,5150_159110,P5,STS
5150,159114,41.95,39.4,2023,2023-07,07/17/2023 00:00:00,2023,2023-07,07/19/2023 00:00:00,2023 - Week 29,5150_159114,P5,STS
5150,159115,42.15,41.39,2023,2023-07,07/25/2023 00:00:00,2023,2023-07,07/27/2023 00:00:00,2023 - Week 31,5150_159115,P5,STS
5150,159116,15.86,14.8,2023,2023-07,07/04/2023 00:00:00,2023,2023-07,07/06/2023 00:00:00,2023 - Week 28,5150_159116,P5,STS
5150,159117,33.83,30.89,2023,2023-07,07/09/2023 00:00:00,2023,2023-07,07/11/2023 00:00:00,2023 - Week 28,5150_159117,P5,STS
5150,159118,9.08,7.03,2023,2023-07,07/04/2023 00:00:00,2023,2023-07,07/04/2023 00:00:00,2023 - Week 27,5150_159118,P5,STS
5150,159119,13.61,12.38,2023,2023-07,07/14/2023 00:00:00,2023,2023-07,07/15/2023 00:00:00,2023 - Week 29,5150_159119,P5,STS
5150,159120,28.16,27.06,2023,2023-07,07/19/2023 00:00:00,2023,2023-07,07/21/2023 00:00:00,2023 - Week 30,5150_159120,P5,STS
5150,159122,33.56,27.76,2023,2023-07,07/15/2023 00:00:00,2023,2023-07,07/17/2023 00:00:00,2023 - Week 29,5150_159122,P5,STS
5150,159123,23.6,22.11,2023,2023-07,07/24/2023 00:00:00,2023,2023-07,07/25/2023 00:00:00,2023 - Week 30,5150_159123,P5,STS
5150,159124,9.6,9.6,2023,2023-07,07/09/2023 00:00:00,2023,2023-07,07/09/2023 00:00:00,2023 - Week 28,5150_159124,P5,STS
5150,159126,26.75,23.79,2023,2023-07,07/01/2023 00:00:00,2023,2023-07,07/02/2023 00:00:00,2023 - Week 27,5150_159126,P5,STS
5150,159138,7.0,7.0,2023,2023-07,07/24/2023 00:00:00,2023,2023-07,07/24/2023 00:00:00,2023 - Week 30,5150_159138,P5,STS
5150,159139,27.05,27.05,2023,2023-07,07/30/2023 00:00:00,2023,2023-07,07/31/2023 00:00:00,2023 - Week 31,5150_159139,P5,STS
5150,159140,1.85,1.85,2023,2023-07,07/17/2023 00:00:00,2023,2023-07,07/17/2023 00:00:00,2023 - Week 29,5150_159140,P5,STS
5150,159141,21.13,20.92,2023,2023-07,07/29/2023 00:00:00,2023,2023-07,07/30/2023 00:00:00,2023 - Week 31,5150_159141,P5,STS
5150,159142,24.21,22.51,2023,2023-07,07/21/2023 00:00:00,2023,2023-07,07/22/2023 00:00:00,2023 - Week 30,5150_159142,P5,STS
5150,159144,8.85,8.27,2023,2023-07,07/14/2023 00:00:00,2023,2023-07,07/15/2023 00:00:00,2023 - Week 29,5150_159144,P5,STS
5150,159151,24.68,23.37,2023,2023-07,07/03/2023 00:00:00,2023,2023-07,07/04/2023 00:00:00,2023 - Week 27,5150_159151,P5,STS
5150,159153,49.61,46.0,2023,2023-07,07/22/2023 00:00:00,2023,2023-07,07/24/2023 00:00:00,2023 - Week 30,5150_159153,P5,STS
5150,159156,49.91,43.45,2023,2023-07,07/05/2023 00:00:00,2023,2023-07,07/07/2023 00:00:00,2023 - Week 28,5150_159156,P5,STS
5150,159157,32.38,32.04,2023,2023-07,07/13/2023 00:00:00,2023,2023-07,07/14/2023 00:00:00,2023 - Week 29,5150_159157,P5,STS
5150,159158,3.08,2.48,2023,2023-07,07/30/2023 00:00:00,2023,2023-07,07/30/2023 00:00:00,2023 - Week 31,5150_159158,P5,STS
5150,159161,33.86,31.48,2023,2023-07,07/31/2023 00:00:00,2023,2023-08,08/02/2023 00:00:00,2023 - Week 31,5150_159161,P5,STS
5150,159162,29.31,25.77,2023,2023-08,08/17/2023 00:00:00,2023,2023-08,08/18/2023 00:00:00,2023 - Week 34,5150_159162,P5,STS
5150,159163,53.8,43.4,2023,2023-08,08/25/2023 00:00:00,2023,2023-08,08/27/2023 00:00:00,2023 - Week 35,5150_159163,P5,STS
5150,159164,23.5,23.05,2023,2023-08,08/21/2023 00:00:00,2023,2023-08,08/22/2023 00:00:00,2023 - Week 34,5150_159164,P5,STS
5150,159165,10.48,10.3,2023,2023-08,08/14/2023 00:00:00,2023,2023-08,08/15/2023 00:00:00,2023 - Week 33,5150_159165,P5,STS
5150,159166,8.11,7.09,2023,2023-08,08/30/2023 00:00:00,2023,2023-08,08/31/2023 00:00:00,2023 - Week 36,5150_159166,P5,STS
5150,159167,10.36,10.36,2023,2023-08,08/07/2023 00:00:00,2023,2023-08,08/08/2023 00:00:00,2023 - Week 32,5150_159167,P5,STS
5150,159168,16.73,15.24,2023,2023-08,08/15/2023 00:00:00,2023,2023-08,08/16/2023 00:00:00,2023 - Week 33,5150_159168,P5,STS
5150,159169,36.93,35.48,2023,2023-08,08/05/2023 00:00:00,2023,2023-08,08/07/2023 00:00:00,2023 - Week 32,5150_159169,P5,STS
5150,159170,25.6,23.66,2023,2023-08,08/20/2023 00:00:00,2023,2023-08,08/21/2023 00:00:00,2023 - Week 34,5150_159170,P5,STS
5150,159172,24.41,24.41,2023,2023-08,08/16/2023 00:00:00,2023,2023-08,08/17/2023 00:00:00,2023 - Week 34,5150_159172,P5,STS
5150,159174,34.06,34.06,2023,2023-08,08/08/2023 00:00:00,2023,2023-08,08/09/2023 00:00:00,2023 - Week 32,5150_159174,P5,STS
5150,159178,11.25,11.25,2023,2023-08,08/24/2023 00:00:00,2023,2023-08,08/24/2023 00:00:00,2023 - Week 35,5150_159178,P5,STS
5150,159179,13.2,12.99,2023,2023-08,08/03/2023 00:00:00,2023,2023-08,08/04/2023 00:00:00,2023 - Week 32,5150_159179,P5,STS
5150,159180,32.98,30.25,2023,2023-08,08/27/2023 00:00:00,2023,2023-08,08/29/2023 00:00:00,2023 - Week 35,5150_159180,P5,STS
5150,159181,44.38,42.55,2023,2023-08,08/12/2023 00:00:00,2023,2023-08,08/14/2023 00:00:00,2023 - Week 33,5150_159181,P5,STS
5150,159189,29.08,29.08,2023,2023-08,08/31/2023 00:00:00,2023,2023-09,09/01/2023 00:00:00,2023 - Week 36,5150_159189,P5,STS
5150,159190,23.2,21.45,2023,2023-09,09/01/2023 00:00:00,2023,2023-09,09/02/2023 00:00:00,2023 - Week 36,5150_159190,P5,STS
5150,159193,10.85,8.96,2023,2023-08,08/24/2023 00:00:00,2023,2023-08,08/25/2023 00:00:00,2023 - Week 35,5150_159193,P5,STS
5150,159196,17.28,16.33,2023,2023-08,08/23/2023 00:00:00,2023,2023-08,08/23/2023 00:00:00,2023 - Week 34,5150_159196,P5,STS
5150,159197,3.0,2.32,2023,2023-08,08/27/2023 00:00:00,2023,2023-08,08/27/2023 00:00:00,2023 - Week 35,5150_159197,P5,STS
5150,159198,22.61,21.11,2023,2023-08,08/18/2023 00:00:00,2023,2023-08,08/19/2023 00:00:00,2023 - Week 34,5150_159198,P5,STS
5150,159200,24.9,23.26,2023,2023-08,08/11/2023 00:00:00,2023,2023-08,08/12/2023 00:00:00,2023 - Week 33,5150_159200,P5,STS
5150,159201,15.45,14.82,2023,2023-08,08/04/2023 00:00:00,2023,2023-08,08/05/2023 00:00:00,2023 - Week 32,5150_159201,P5,STS
5150,159203,7.95,7.95,2023,2023-08,08/05/2023 00:00:00,2023,2023-08,08/05/2023 00:00:00,2023 - Week 32,5150_159203,P5,STS
5150,159211,23.23,20.94,2023,2023-08,08/02/2023 00:00:00,2023,2023-08,08/03/2023 00:00:00,2023 - Week 32,5150_159211,P5,STS
5150,159212,35.9,33.66,2023,2023-09,09/06/2023 00:00:00,2023,2023-09,09/07/2023 00:00:00,2023 - Week 37,5150_159212,P5,STS
5150,159213,10.7,10.7,2023,2023-08,08/21/2023 00:00:00,2023,2023-08,08/21/2023 00:00:00,2023 - Week 34,5150_159213,P5,STS
5150,159214,23.95,23.95,2023,2023-08,08/29/2023 00:00:00,2023,2023-08,08/30/2023 00:00:00,2023 - Week 35,5150_159214,P5,STS
5150,159215,26.06,22.8,2023,2023-08,08/10/2023 00:00:00,2023,2023-08,08/11/2023 00:00:00,2023 - Week 33,5150_159215,P5,STS
5150,159218,29.66,28.33,2023,2023-09,09/29/2023 00:00:00,2023,2023-10,10/01/2023 00:00:00,2023 - Week 40,5150_159218,P5,STS
5150,159219,16.1,16.1,2023,2023-09,09/25/2023 00:00:00,2023,2023-09,09/25/2023 00:00:00,2023 - Week 39,5150_159219,P5,STS
5150,159224,7.65,7.65,2023,2023-09,09/13/2023 00:00:00,2023,2023-09,09/13/2023 00:00:00,2023 - Week 37,5150_159224,P5,STS
5150,159225,27.81,27.07,2023,2023-09,09/17/2023 00:00:00,2023,2023-09,09/19/2023 00:00:00,2023 - Week 38,5150_159225,P5,STS
